Consulta|dia_semana|semana_del_mes|mes|cuatrimestre|anio|hora_discretizada|dni_discretizado|legajo_discretizado|posee_legajo|posee_telefono|carrera_valor|proveedor_correo|Clase|cantidad_caracteres|proporcion_mayusculas|proporcion_letras|cantidad_tildes|cantidad_palabras|cantidad_palabras_cortas|proporcion_palabras_distintas|frecuencia_signos_puntuacion|cantidad_oraciones|utiliza_codigo_asignatura
hola, mi consulta es sobre el boleto estudiantil, el año pasado lo recibi pero este ciclo lectivo lo deje de recibir. quisiera saber que debo hacer para volver a tener el beneficio? ya que revise por mi perfil de la universidad y dice q tengo el beneficio, pero aun no tuve ninguna carga,desde el mes de marzo hasta hoy. gracias  saludos. |1|2|5|1|2019|3|3|2|1|0|18|gmail|Boleto Universitario|339|0.0|0.7935103244837758|0|63|36|0.8253968253968254|0.02359882005899705|3|0
hola quisiera saber si me agreditaron el boleto estudiantil .. yo tengo la tarifa social me lo dan igual |5|4|3|1|2019|2|5|3|1|1|3|gmail|Boleto Universitario|105|0.0|0.8|0|20|11|0.95|0.01904761904761905|2|0
buen dia, necesitaba saber como darle de baja al tramite de boleto estudiantil que estaba en proceso porque perdi la sube con la que estaba echo el tramite, la di de baja y lo quiero hacer nuevamente |1|3|4|1|2019|1|5|4|1|1|3|gmail|Boleto Universitario|200|0.0|0.805|0|38|23|0.8157894736842105|0.01|1|0
hola, yo perdí el beneficio del boleto estudiantil por no haber regularizado la carrera el año pasado. este año intento tener nuevamente el beneficio pero me sale en mi perfil que el mismo ya fue asignado sin embargo no tengo la acreditación en mi sube |1|3|4|1|2018|3|7|3|1|0|18|gmail|Boleto Universitario|253|0.0|0.8142292490118577|2|46|27|0.8043478260869565|0.007905138339920948|1|0
buenas tardes, hice el trámite para obtener el boleto estudiantil provincial y se me asignó el beneficio pero cuando paso la tarjeta en la terminal automática me figura que no tengo cargas pendientes. quisiera saber qué debo hacer para solucionarlo. gracias |0|4|3|1|2019|1|6|3|1|0|27|gmail|Boleto Universitario|258|0.0|0.8294573643410853|4|42|20|0.8809523809523809|0.011627906976744186|2|0
buen día. me llegó un mail que ya está habilitado el sistema de boleto gratuito. pero por la página de la universidad tengo que registrarme, y no se cómo son los pasos . |2|2|3|1|2019|0|5|4|1|0|52|hotmail|Boleto Universitario|170|0.0|0.7823529411764706|5|34|24|0.9117647058823529|0.023529411764705882|3|0
hola yo hice el tramite de la sube hace 1 mes y la registre...pero me la robaron hace 1 semana y ahora tengo otra...y como ya empezaron a hacer lo de entregar los 500$ ala sube a mi no me va a llegar... q deberia hacer? |1|2|4|1|2019|1|7|4|1|1|5|gmail|Boleto Universitario|220|0.0|0.7181818181818181|0|47|34|0.7872340425531915|0.045454545454545456|9|0
buenas tardes. quería hacer una consulta con respecto a mi tarjeta sube. desde abril no me acreditan la carga, desde sube me dicen que tengo el beneficio pero que averig&uuml;e con la unlu que problemas puedo tener. por favor, espero su respuesta ya que lo necesito para poder ir a estudiar. muchas gracias!! |0|2|8|2|2019|1|8|1|1|1|3|hotmail|Boleto Universitario|309|0.0|0.7961165048543689|1|54|26|0.8518518518518519|0.02912621359223301|4|0
no estoy pidiendo realizar el trámite del boleto  estudiantil,desde infraestructura me mandan a la universidad ,del centro regional san miguel no han podido darme respuesta hasta el momento,desde  transporte me dicen que es es problema de la universidad conninfraestructura..por favor espero alguna solución. gracias  |2|2|4|1|2018|2|2|2|1|1|5|hotmail|Boleto Universitario|318|0.0|0.8333333333333334|2|48|21|0.8125|0.018867924528301886|3|0
buenos días, al solicitar el boleto estudiantil provincial, me figura que ya poseo ese beneficio, pero jamas se me acreditó cuando consulte las terminales! mi sube es la 6061 2682 2964 0855. gracias! |2|4|7|1|2019|0|4|2|1|1|25|hotmail|Boleto Universitario|200|0.0|0.725|2|34|18|0.9705882352941176|0.03|1|0
hola, quiero tramitar el boleto estudiantil pero dice que ya tengo un beneficio asignado. la cuestión esta en que yo ya tenia el boleto porque estuve cursando en la unm pero me cambié a la unlu este año. como puedo hacer para obtener el boleto? me es de suma urgencia, muchas gracias-  |1|2|3|1|2019|3|6|4|1|1|5|gmail|Boleto Universitario|286|0.0|0.7937062937062938|2|54|32|0.7962962962962963|0.017482517482517484|2|0
buenas, estoy intentando iniciar el tramite para el boleto estudiantil provincial y cuando cliqueo en iniciar tramite de boleto estudiantil me dice la persona ya tiene un beneficio asignado  lo cierto es que yo ya llene el formulario un dia pero nunca me llego un mail de confirmación del servicio, e intente poniendo la sube en los aparatos que están en los pasillos de la unlu y me salio un error. |0|4|5|1|2019|2|6|4|1|1|5|hotmail|Boleto Universitario|400|0.0|0.8125|2|73|41|0.6986301369863014|0.0075|1|0
buenos días: mi consulta es para saber por el boleto estudiantil que no lo tengo habilitado.ya consulte saldo en la estacion de lemos y me dice que no tengo el beneficio. .numero de tramite  t261221401553881711 espero su respuesta saludo atte. |0|3|4|1|2019|0|1|4|1|1|54|hotmail|Boleto Universitario|244|0.0|0.7377049180327869|1|42|21|0.8571428571428571|0.020491803278688523|4|0
hola buenas días quería consultar quise iniciar los trámites para el boleto universitario pero me dice que ya tengo otro beneficio, nose a que beneficio se refiere y no me dejó continuar con el trámite. espero su respuesta  |6|4|5|1|2019|0|2|1|1|1|5|hotmail|Boleto Universitario|224|0.0|0.8169642857142857|5|40|24|0.9|0.008928571428571428|1|0
consulta,me inscribi para hacer el boleto estudiantil y no me llego el mail,&iquest;que tendria que hacer? |1|2|4|1|2019|3|8|4|1|1|43|gmail|Boleto Universitario|107|0.0|0.8037383177570093|0|17|8|0.9411764705882353|0.037383177570093455|1|0
estimados, buen día.  quiero realizar el tramite del boleto provincial pero el sistema dice que la solicitud no puede completarse porque la persona ya tiene un beneficio asignado.  y eso no es correcto ya que no tengo ningún plan, ni tarifa social ni nada por el estilo. me podrán ayudar o asesorar con este tema? quedo a la espera. muchas gracias.  |0|3|3|1|2019|3|4|2|1|1|54|gmail|Boleto Universitario|350|0.0|0.7942857142857143|3|65|35|0.8153846153846154|0.022857142857142857|5|0
hola: para el boleto estudiantil de la provincia, me sale : la persona ya tiene un beneficio asignado. cómo tengo que hacer para que me otorguen esos viajes gratuitos en la sube? gracias saludos alan castro |5|3|3|1|2019|3|4|0|0|0|27|gmail|Boleto Universitario|207|0.0|0.8019323671497585|1|37|20|0.8648648648648649|0.024154589371980676|1|0
hola buenas tardes, quería saber como es lo del boleto estudiantil. yo ya llene el formulario hace dos semanas pero no sabría como serían los pasos a seguir. muchas gracias |6|3|3|1|2019|2|5|4|1|1|3|hotmail|Boleto Universitario|173|0.0|0.8092485549132948|3|31|16|0.967741935483871|0.017341040462427744|2|0
hola,  quise hacer el boleto estudiantil y me dice que ya tengo un beneficio asignado,  pero a mi nunca me cargaron nada en la sube.  quería saber si ustedes podrían llegar a saber porque |3|2|4|1|2019|1|5|4|1|0|54|hotmail|Boleto Universitario|188|0.0|0.7872340425531915|2|38|20|0.8421052631578947|0.015957446808510637|1|0
por qué no se habilita el crédito en mí tarjeta sube? soy alumna regular de la universidad nacional de luján y tengo el beneficio? |0|4|4|1|2019|2|2|1|1|1|2|yahoo|Boleto Universitario|131|0.0|0.8015267175572519|4|25|14|0.92|0.015267175572519083|1|0
solicite hacer el trámite del boleto estudiantil y el link enviado a mi cuenta de mail dice que no corresponde a un trámite existente. éste trámite lo solicite el día 13/03. lo quise volver a solicitar y no lo puedo hacer. necesito que me solucionen éste problema ya que al beneficio lo necesito. |5|4|3|1|2019|1|8|4|1|1|43|gmail|Boleto Universitario|297|0.0|0.7912457912457912|6|54|31|0.7222222222222222|0.013468013468013467|4|0
mi consulta es que no se me acredita el plan de la sube, hace dos años que tengo el plan pero este no se me acredito al empezar la cursada, quería saber si se me quito el plan o tengo que hacer algo para activarlo de vuelta. |3|3|3|1|2019|1|7|3|1|1|25|gmail|Boleto Universitario|225|0.0|0.7777777777777778|1|48|34|0.7083333333333334|0.013333333333333334|1|0
hola! necesito hacer el boleto estudiantil, pero en la página figura fuera de servicio. en la página de estudiantes publicaron que se puede hacer desde la página de la universidad e ingresar a siu guaraní (cosa que no encuentro) y la única opción de trámite es la mencionada que no funciona. cómo se resuelve? gracias! |5|2|3|1|2019|2|2|4|1|0|43|hotmail|Boleto Universitario|319|0.0|0.8025078369905956|8|56|28|0.7142857142857143|0.018808777429467086|2|0
hola, quería saber si están acreditando la sube para el boleto estudiantil, yo tengo el beneficio pero este año no me han acreditado la sube. gracias |4|1|4|1|2018|0|1|1|1|1|4|gmail|Boleto Universitario|150|0.0|0.8066666666666666|2|27|15|0.9259259259259259|0.02|1|0
yo tramité el boleto estudiantil provincial, pero no me lo acreditaron, necesitaría saber el motivo por el cual no soy beneficiaria. muchas gracias |0|4|4|1|2018|2|4|2|1|0|25|hotmail|Boleto Universitario|148|0.0|0.8243243243243243|2|24|13|0.875|0.02027027027027027|1|0
hola buenas tardes, yo perdí una tarjeta sube donde tenía el beneficio del boleto estudiantil provincial, ya registré una nueva como hago para volver a tener el beneficio? |1|2|8|2|2019|1|7|4|1|1|25|outlook|Boleto Universitario|172|0.0|0.8197674418604651|3|29|14|0.9310344827586207|0.01744186046511628|1|0
buenos dias,   queria consultar por mi boleto estudiantil todabia no me lo dieron y yo estoy inscripto desde el 2018.  habra pasado algo o falta alguna documentacion aqui les dejo mi dni:40652014. nombre: pablo gomez.  espero su respuesta.  muchas gracias. |4|5|3|1|2019|3|6|4|1|1|3|hotmail|Boleto Universitario|257|0.0|0.7470817120622568|0|46|21|0.8695652173913043|0.0311284046692607|5|0
hola, tengo un inconveniente. quise acceder a la beca del boleto provincial, una vez hecho el trámite en mi sube figura que soy beneficiario de la tarifa social, pero en ningún momento se me acreditó el dinero habitual ($800 aprox). quisiera saber cómo puedo acceder al mismo.  |1|4|6|1|2019|2|8|4|1|1|8|hotmail|Boleto Universitario|278|0.0|0.7841726618705036|4|49|24|0.8979591836734694|0.02158273381294964|3|0
buen dia  el año pasado obtuve todos los meses el beneficio de la sube. este año note que mis compañeros lo siguen teniendo pero al momento de querer actualizarlo en la terminal automatica de la sube dice que &quot;no hay recargas&quot;  necesito registrarme nuevamente? es mi ultimo año y el año anterior aprobe muchas materias.  si me podrian solucionar esta duda se los agradeceria.  saludos |6|2|4|1|2018|0|5|2|1|1|43|hotmail|Boleto Universitario|395|0.0|0.8050632911392405|0|70|42|0.7857142857142857|0.015189873417721518|3|0
buenas tardes, me quiero hacer el boleto estudiantil, pero a la hora de iniciar el tramite me dice que alumno ya tiene el beneficio. queria averguar, si esto es cierto, ya que nunca me mandaron nigun comprobante de que el tramite esta hecho. muchas gracias. |1|4|3|1|2019|2|7|4|1|1|2|gmail|Boleto Universitario|258|0.0|0.7984496124031008|0|46|24|0.782608695652174|0.027131782945736434|3|0
buen dia. he realizado la inscripción para el boleto estudiantil el día 12/03 y no he tenido novedades del tramite. queria saber si es necesario que realice algún paso mas. |0|2|4|1|2018|1|4|3|1|1|54|hotmail|Boleto Universitario|173|0.0|0.7803468208092486|3|31|18|0.9354838709677419|0.017341040462427744|3|0
hola quiero saber porque todavía no pude activar el boleto estudiantil provincial me llegó un emeil con números de contacto pero ya no los tengo desde ya muchas gracias |4|2|5|1|2019|1|3|4|1|1|2|hotmail|Boleto Universitario|169|0.0|0.8284023668639053|3|30|14|0.9333333333333333|0.0|1|0
quisiera saber, en qué estado se encuentra mi solicitud, para el boleto estudiantil. muchas gracias |0|4|3|1|2019|1|3|4|1|1|5|hotmail|Boleto Universitario|100|0.0|0.82|1|16|7|1.0|0.03|1|0
hola buen día. tengo una consulta. la página me dice que tengo un beneficio asignado a mí nombre. pero en la tarjeta sube nunca se me acredita nada. será que está mal el número de mí tarjeta?? 6061 2680 8148 7544 ese es mí número de tarjeta.  muchas gracias.  |0|2|8|2|2019|0|3|4|1|1|27|gmail|Boleto Universitario|260|0.0|0.7115384615384616|9|52|35|0.8076923076923077|0.03076923076923077|6|0
hola mi consulta es por el motivo de que quiero generar el boleto estudiantil y me figura que este usuario ya posee un beneficio.saludos |3|4|3|1|2019|2|3|3|1|1|54|gmail|Boleto Universitario|137|0.0|0.8175182481751825|0|25|15|0.92|0.0072992700729927005|1|0
buen día,  quería consultar sobre el boleto estudiantil, porque inicio el trámite para obtenerlo como el año pasado y me dice error de credenciales,  gracias! |0|1|3|1|2018|1|4|2|1|1|25|hotmail|Boleto Universitario|159|0.0|0.8050314465408805|3|28|15|0.8571428571428571|0.025157232704402517|1|0
no me acredita la carga mensual. hace ya 3 meses que no obtengo el boleto estudiantil. por favor busco una solución porque se me está haciendo muy difícil viajar a la universidad. desde ya muchas gracias.  |3|5|10|2|2019|2|6|3|1|1|54|hotmail|Boleto Universitario|206|0.0|0.7961165048543689|3|38|20|0.868421052631579|0.019417475728155338|4|0
hola buenos días , tienen algún día específico para la acreditación de los beneficios de la sube ?  |3|1|4|1|2018|0|7|4|1|1|54|hotmail|Boleto Universitario|100|0.0|0.79|5|20|14|0.85|0.02|1|0
buenas tardes, cuando entro en la opción de tramitar el boleto gratuito provincial me aparece error de credenciales, quería saber por que me aparece este error y no puedo hacer el trámite. muchas gracias! |0|1|3|1|2018|1|4|2|1|1|25|gmail|Boleto Universitario|205|0.0|0.8146341463414634|3|35|14|0.8571428571428571|0.01951219512195122|1|0
buenas tardes, el día jueves perdí mí sube y realice los pasos que se deben, es decir, compré una nueva sube y la asocie a mí perfil de la página de la misma. quería saber si el boleto estudiantil se cargará en la nueva sube asociada o debo realizar algún trámite. desde ya, muchas gracias brisa andreasen |0|1|6|1|2019|2|8|4|1|1|8|gmail|Boleto Universitario|306|0.0|0.7941176470588235|10|58|29|0.8103448275862069|0.0196078431372549|2|0
hola, queria saber si tengo que hacer algun tramite para que me acrediten la sube tambien este año  con el beneficio del boleto estudiantil, porque llame a sube y me dijeron que tengo que hablar con la universidad, pero yo ya tengo el beneficio asignado dice en mi perfil, tengo que llenar algun papel o algo? |2|2|4|1|2018|1|6|3|1|0|3|gmail|Boleto Universitario|310|0.0|0.8|0|58|31|0.7413793103448276|0.016129032258064516|1|0
buenos días.hice el trámite de sube universitario,y en la página. aparece q tengo un beneficio asignado pero en la sube no me sale nada lleve a un tótem y me dice q no poseo beneficio la consulta sería si tengo el beneficio o no?o como realizó el trámite?muchas gracias. |3|3|3|1|2019|0|3|4|1|1|5|gmail|Boleto Universitario|271|0.0|0.7970479704797048|7|50|30|0.74|0.02214022140221402|3|0
todavía no me cargaron la sube queria saber qe tengo que hacer para que me la cargen de nuevo |3|1|4|1|2018|3|6|3|1|1|27|hotmail|Boleto Universitario|94|0.0|0.7978723404255319|1|20|12|0.85|0.0|1|0
buenas tardes, me gustaría saber en cuanto tiempo aproximadamente voy a poder tener el beneficio de la sube porque ya paso 2 meses de que realice los trámites  |1|2|5|1|2019|3|8|4|1|1|3|gmail|Boleto Universitario|160|0.0|0.80625|2|30|16|0.9333333333333333|0.00625|1|0
quiero solicitar la sube universitaria la cual todos los 20 de cada mes depositan en mi sube personal 40/45 viajes y en la página me dice que aún no se puede. quisiera saber si es así o es otro el inconveniente. muchas gracias. |0|2|3|1|2019|3|5|4|1|1|3|gmail|Boleto Universitario|228|0.0|0.7675438596491229|3|44|29|0.8863636363636364|0.013157894736842105|3|0
buenas tardes, quería saber cuando nos van a poner la carga del boleto estudiantil universitario ya que empezamos la cursada en marzo y no tenemos el saldo en la sube para seguir cursando. y además aumento el boleto y no nos alcanza el dinero para seguir cursando todos los días. gracias! saludos. |0|4|4|1|2018|2|3|2|1|0|4|hotmail|Boleto Universitario|298|0.0|0.8087248322147651|3|53|25|0.7735849056603774|0.016778523489932886|3|0
